,id,sentence1,sentence2,is_duplicate
3299,3299,"He listed LeapFrog Enterprises' LF.N LeapPad books, Hasbro Inc.'s HAS.N Beyblade starter set, and MGA Entertainment's Bratz doll line as toys that were stealing market share.","He listed LeapFrog Enterprises' LF.N LeapPad books, Hasbro Inc.'s HAS.N Beyblade starter set, and MGA Entertainment's Bratz doll line as toys that are in high demand currently.",0
3300,3300,"Oh, you've heard about him, eh? Yes.","So you have an idea of who he is, yes?",0
3301,3301,"Oh, you've heard about him, eh? Yes.","So you have heard about who he is, yes?",1
3302,3302,"Oh, you've heard about him, eh? Yes.","So you have heard about who he is, huh?",1
3303,3303,"He listed LeapFrog Enterprises' LF.N LeapPad books, Hasbro Inc.'s HAS.N Beyblade starter set, and MGA Entertainment's Bratz doll line as toys that were stealing market share.","He listed LeapFrog Enterprises' LF.N LeapPad books, Hasbro Inc.'s HAS.N Beyblade starter set, and MGA Entertainment's Bratz doll line as toys that are gain the market currently.",0
3304,3304,"Oh, you've heard about him, eh? Yes.","Oh so you have heard about who he is, yes?",1
3305,3305,"Oh, you've heard about him, eh? Yes.","So you have heard about who he is, yes?",1
3306,3306,"He listed LeapFrog Enterprises' LF.N LeapPad books, Hasbro Inc.'s HAS.N Beyblade starter set, and MGA Entertainment's Bratz doll line as toys that were stealing market share.","He listed LeapFrog Enterprises' LF.N LeapPad books, Hasbro Inc.'s HAS.N Beyblade starter set, and MGA Entertainment's Bratz doll line as toys that are taking a big piece of the market.",1
3307,3307,"He listed LeapFrog Enterprises' LF.N LeapPad books, Hasbro Inc.'s HAS.N Beyblade starter set, and MGA Entertainment's Bratz doll line as toys that were stealing market share.","Toys that are taking a big piece of the market: LeapFrog Enterprises' LF.N LeapPad books, Hasbro Inc.'s HAS.N Beyblade starter set, and MGA Entertainment's Bratz doll line, He listed.",1
3308,3308,"""We have an incredible amount of work to do, but it's not in [designing new] instruction set architectures.",The a lot of work we got to do it is not in [designing new] instruction set architectures,1
3309,3309,"""We have an incredible amount of work to do, but it's not in [designing new] instruction set architectures.",The great amount of work we got to do is not in [designing new] instruction set architectures,1
3310,3310,"""We have an incredible amount of work to do, but it's not in [designing new] instruction set architectures.",The a lot of work we have to do is not in [designing new] instruction set architectures,1
3311,3311,"Well, I'm not sure.","To be frank, I don't know.",1
3312,3312,"""We have an incredible amount of work to do, but it's not in [designing new] instruction set architectures.",The a lot of work we have to do is not in [create new design] instruction set architectures,1
3313,3313,"Well, I'm not sure.","To be honest, I don't know.",1
3314,3314,"Well, I'm not sure.","To be truthful, I don't know.",1
3315,3315,"Well, I'm not sure.","To be frank, I am confused.",1
3316,3316,"Well, I'm not sure.","To be frank, I don't know.",1
3317,3317,"Well, I'm not sure.","To be frank, I am confused.",1
3318,3318,"Given those circumstances, who wouldn't be feeling a little fatalistic?'",How not to feel a little fatalistic in that given circumstances?,0
3319,3319,Shame!,Disgusting!,1
3320,3320,"Given those circumstances, who wouldn't be feeling a little fatalistic?'",How do you not feel a little fatalistic in those given circumstances?,1
3321,3321,Shame!,Scandalous!,1
3322,3322,Shame!,Shameful!,1
3323,3323,Shame!,Horrendous!,1
3324,3324,Shame!,Tragic!,1
3325,3325,Shame!,Horrendous!,1
3326,3326,"North America, Mexico",Mexico is under North America.,0
3327,3327,"The suspected militants ambushed the convoy Saturday near the town of Spinboldak, said U.S. military spokesman Lt. Col. Douglas Lefforge.",According to the  U.S. military spokesman Lt. Col. Douglas Lefforge those who ambushed the convoy Saturday near the town of Spinboldak are suspected militants.,1
3328,3328,Let me make you one.,I can create you one.,1
3329,3329,"The suspected militants ambushed the convoy Saturday near the town of Spinboldak, said U.S. military spokesman Lt. Col. Douglas Lefforge.",According to the  U.S. military spokesman Lt. Col. Douglas Lefforgewho ambushed the convoy Saturday near the town of Spinboldak are suspected militants.,1
3330,3330,Let me make you one.,I can create you one if you want,1
3331,3331,Let me make you one.,I can create you one if you want.,1
3332,3332,"The suspected militants ambushed the convoy Saturday near the town of Spinboldak, said U.S. military spokesman Lt. Col. Douglas Lefforge.",According to the  U.S. military spokesman Lt. Col. Douglas Lefforgewho traped the convoy Saturday near the town of Spinboldak are suspected militants.,0
3333,3333,Let me make you one.,I can create you one if you want,1
3334,3334,"Government workers trapped in a burning downtown office tower frantically dialed 911 as they tried to make their way through smoke-filled staircases and hallways, officials said.",Official said that Government workers trapped in a burning downtown office tower in a panic-stricken dialed 911 as they tried to make their way through smoke-filled staircases and hallways,1
3335,3335,"Government workers trapped in a burning downtown office tower frantically dialed 911 as they tried to make their way through smoke-filled staircases and hallways, officials said.",Officials said that Government workers trapped in a burning downtown office tower in a panic-stricken dialed 911 as they tried to make their way through smoke-filled staircases and hallways,1
3336,3336,"Government workers trapped in a burning downtown office tower frantically dialed 911 as they tried to make their way through smoke-filled staircases and hallways, officials said.",Official said that the Government workers trapped in a burning downtown office tower in a panic-stricken dialed 911 as they tried to make their way through smoke-filled staircases and hallways,1
3337,3337,"Where are they anywhere in this wretched land?""","Where, in this god forsaken land, are they anywhere in this ?",1
3338,3338,"Where are they anywhere in this wretched land?""","Where, in this god forsaken land, are they?",1
3339,3339,Judge gave him 10 years because we didn't recover all of the city's money.,We didn't recover all of the city's money and because of that the Judge gave him 10 years,1
3340,3340,Judge gave him 10 years because we didn't recover all of the city's money.,We didn't recover all the money of the city and because of that the Judge gave him 10 years,1
3341,3341,Judge gave him 10 years because we didn't recover all of the city's money.,We didn't recover all of the money of the city and because of that the Judge gave him 10 years,1
3342,3342,Judge gave him 10 years because we didn't recover all of the city's money.,We didn't recover all of the money of the city and because of that the Judge gave him only 10 years,1
